longitude,latitude,transaction_type,price,property_type,property_subtype,seller_id,postal_code,property_condition,livable_surface,number_of_bedrooms,number_of_bathrooms,elevator,terrace,furnished,province,street,house_number,date_of_construction,availability,energy_consumption,balcony,land_surface,garden,number_of_garage,swimming_pool
4.4144823,50.8321057,Rent,1400,Appartment,Flat,27466,1150,Excellent,103,2,1,True,4,False,Brussels,Avenue Jules César,118,1967,On contract,29860,,,,1,
4.3837785,50.8478956,Rent,1400,Appartment,Flat,43162,1000,Fully renovated,87,2,1,,2,False,Brussels,Rue de Pavie,1,,Immediately,,,,,,
4.3515499,50.8427501,Rent,1550,Appartment,Flat,40044,1000,,90,2,1,True,16,True,Brussels,,,,From 01/07/2026,,,,,,
4.4276027,50.8442664,Rent,1480,Appartment,Flat,27466,1200,Normal,125,3,1,True,5,False,Brussels,Avenue des Vaillants,5,1965,,15461,,,,1,True
4.3260666,50.8368764,Rent,1100,Appartment,Loft,38611,1070,Normal,114,1,1,True,,False,Brussels,Rue de l'Ecole Moderne,13,,Immediately,16302,,,,,
4.3393411,50.8497518,Rent,1350,Appartment,Flat,38611,1000,Normal,108,2,1,True,,False,Brussels,Rue de la Poudrière,26,,Immediately,13608,,,,,
4.4074948,50.8559714,Rent,1500,Appartment,Flat,43157,1030,New,110,2,2,True,13,False,Brussels,Rue Henri Evenepoel Straat,126,2024,,38,,,,,
4.3766927,50.8235717,Rent,1650,Appartment,Flat,37194,1050,New,70,1,1,False,,True,Brussels,,,1900,Immediately,,,,,,
4.4243233,50.8472899,Rent,1225,Appartment,Flat,40088,1200,Normal,80,1,1,False,10,False,Brussels,Rue Jacques Hoton,14,,Immediately,,,,,,
4.3766927,50.8235717,Rent,1700,Appartment,Flat,39905,1050,Excellent,112,2,1,False,3,False,Brussels,,,1958,Immediately,22116,,,,1,
4.3333333,50.8,Rent,1400,Appartment,GroundFloor,27212,1180,,83,1,1,False,11,False,Brussels,,,,From 15/06/2026,,,,54,,
4.3947736,50.8457369,Rent,875,Appartment,Flat,40849,1030,Excellent,25,1,1,False,,True,Brussels,Rue du Noyer,286,1910,,19346,True,,,,
4.3515499,50.8427501,Rent,1875,Appartment,Flat,37194,1000,Excellent,104,3,1,True,4,False,Brussels,,,1960,Immediately,,,,,,
4.37497898,50.8474669,Rent,1650,Appartment,Flat,46665,1000,,125,2,2,True,20,False,Brussels,RUE DE SPA,52,,Immediately,,,,,,
4.34601397,50.8501582,Rent,1895,Appartment,Flat,46665,1000,Normal,81,2,1,False,,False,Brussels,Rue Antoine Dansaert,64,,Immediately,,,,,,
4.388949,50.832177,Rent,1200,Appartment,Flat,27212,1040,,37,1,,False,,True,Brussels,,,,Immediately,,,,,,
4.3766927,50.8235717,Rent,1575,Appartment,Flat,37194,1050,Excellent,94,2,1,True,,False,Brussels,,,1960,Immediately,,,,,,
4.388949,50.832177,Rent,1100,Appartment,Flat,27212,1040,,37,1,1,False,,True,Brussels,,,,Immediately,,,,,,
4.3333333,50.8,Rent,2950,House,House,37194,1180,Excellent,289,6,2,False,1,,Brussels,,,,,,,,1,2,
4.3766927,50.8235717,Rent,1350,Appartment,Flat,37194,1050,Normal,106,1,1,True,,False,Brussels,,,,Immediately,,,,,,
4.3766927,50.8235717,Rent,1575,Appartment,Flat,37194,1050,Excellent,94,2,1,True,,False,Brussels,,,,Immediately,,,,,,
4.388949,50.832177,Rent,1350,Appartment,Flat,27212,1040,,60,1,,False,,True,Brussels,,,,Immediately,,,,30,,
4.4077056,50.8551121,Rent,1490,Appartment,Flat,43157,1030,New,108,2,2,True,12,False,Brussels,Rue Henri Evenepoel Straat,110,2024,,40,,,,,
4.403318,50.8367,Rent,1850,Appartment,Flat,46478,1040,Excellent,116,2,1,True,13,False,Brussels,Rue des Aduatiques,71,2012,Immediately,,,,,,
4.3515499,50.8427501,Rent,1900,Appartment,Flat,37194,1000,Excellent,106,3,1,True,4,False,Brussels,,,1960,,,,,,,
4.3912919,50.801904,Rent,1750,Appartment,Flat,27880,1050,Normal,77,2,1,True,6,False,Brussels,Avenue de la Forêt,1,,From 01/07/2026,,,,,,
4.36933,50.82513,Rent,2150,Appartment,Flat,38513,1050,Normal,131,2,1,True,10,False,Brussels,Chaussée de Vleurgat,84,2010,From 01/09/2026,,,,,1,
4.3981716,50.8165562,Rent,1350,Appartment,Flat,43157,1160,New,70,1,1,True,9,False,Brussels,Boulevard du Triomphe,211,2023,,,,,,,
4.3602143,50.8294761,Rent,2250,Appartment,Flat,43157,1050,New,115,2,1,True,,False,Brussels,rue de Florence,4,1991,,17829,,,,1,
4.405803,50.8304477,Rent,850,Appartment,FlatStudio,27466,1040,Excellent,40,0,1,True,,True,Brussels,Rue Baron de Castro,17,,Immediately,13246,,,,,
4.4073938,50.855896,Rent,1800,Appartment,Flat,43157,1030,New,112,2,1,True,19,False,Brussels,Rue Henri Evenepoel Straat,120,2024,,48,,,,,
4.4329851,50.8381484,Rent,2900,House,House,43157,1150,Excellent,230,4,2,False,,False,Brussels,,,1965,,,,200,100,1,
4.4402052,50.8511516,Rent,1600,Appartment,Flat,43157,1200,Normal,92,2,2,True,27,False,Brussels,Rue de l'Athénée Royal,89,2015,Immediately,,,,100,,
4.4290473,50.8409281,Rent,2200,Appartment,Flat,43157,1200,Excellent,167,3,2,True,25,False,Brussels,Avenue A.J. Slegers,65,1995,,,,,,1,
4.419712,50.8327412,Rent,1750,Appartment,Flat,43157,1150,Excellent,100,2,2,True,,False,Brussels,Avenue Jules César,26,,,167,,,,,True
4.4329851,50.8381484,Rent,1995,Appartment,Flat,29033,1150,Excellent,150,3,2,True,60,False,Brussels,,,1967,Immediately,,,,,,
4.3766927,50.8235717,Rent,7500,House,House,43065,1050,Excellent,604,5,,,,,Brussels,,,,From 31/07/2026,,,,,,
4.3402184,50.8301436,Rent,1675,Appartment,Flat,43157,1060,New,81,2,1,True,,False,Brussels,,,2018,,5048,,,,,
4.3333333,50.8,Rent,4200,House,House,33267,1180,Excellent,396,6,2,,,,Brussels,,,1935,From 14/08/2026,,,300,,,
4.36996222,50.82631797,Rent,1300,Appartment,Flat,38513,1050,Normal,73,1,1,True,8,False,Brussels,Chaussée de Vleurgat,51,1950,From 01/08/2026,,,,,1,
4.3953831,50.8432484,Rent,740,House,House,49326,1000,,300,8,6,,,True,Brussels,Leys,39,,Immediately,,,,,,
4.3402184,50.8301436,Rent,1670,Appartment,Flat,43157,1060,Normal,135,2,1,False,9,True,Brussels,,,1876,,162705,,,120,,
4.3766927,50.8235717,Rent,1950,Appartment,Flat,44711,1050,Normal,148,3,2,True,,False,Brussels,,,1954,,,,,,,
4.4299357,50.8100614,Rent,2700,Appartment,Flat,43157,1160,Excellent,115,3,2,True,20,False,Brussels,Rue du Moulin à Papier,51,2020,,7132,,,,1,
4.4408888,50.8515792,Rent,1800,Appartment,Flat,43157,1200,New,110,2,2,True,16,False,Brussels,Rue Neerveld,101,2025,Immediately,,,,,,
4.4677306,50.8400327,Rent,1450,Appartment,Duplex,40088,1150,,140,2,2,True,,False,Brussels,Rue d'Argile,25,2008,,,,,,,
4.3598262,50.8395485,Rent,1650,Appartment,GroundFloor,40389,1000,Normal,140,2,2,True,,False,Brussels,Rue du Pépin,26,,,,,,,,
4.3063873,50.8407542,Rent,1000,Appartment,Flat,38611,1070,Normal,80,2,1,True,,,Brussels,rue démosthène,185,,,25713,,,,1,
4.346871,50.854176,Rent,1302,Appartment,GroundFloor,46612,1000,Fully renovated,30,1,,,,True,Brussels,"Quai à la Houille,",10,,,,,,,,
4.3333333,50.8,Rent,2800,House,House,39482,1180,,200,5,1,,15,,Brussels,,,,From 15/07/2026,,,,,,
4.3553227,50.8504015,Rent,2600,Appartment,Triplex,43157,1000,New,170,3,2,False,8,False,Brussels,Rue d'Argent,4,2026,,,,,,,
4.346871,50.854176,Rent,1250,Appartment,GroundFloor,46612,1000,Fully renovated,29,1,,,,True,Brussels,"Quai à la Houille,",10,,,,,,,,
4.3333333,50.8,Rent,1750,Appartment,Flat,38566,1180,Normal,165,3,2,True,,False,Brussels,,,,,19024,True,,,,
4.36911,50.8486,Rent,1349,Appartment,GroundFloor,46612,1000,Fully renovated,31,1,,,,True,Brussels,Boulevard du Régent,55,,,,,,,,
4.342408,50.8485549,Rent,1450,Appartment,Flat,44760,1000,Excellent,101,2,1,False,15,False,Brussels,Rue des Fabriques,5,1882,,,,,,,
4.346871,50.854176,Rent,1355,Appartment,GroundFloor,46612,1000,Fully renovated,34,1,,,,True,Brussels,"Quai à la Houille,",10,,,,,,,,
4.3553227,50.8504015,Rent,1350,Appartment,Flat,43157,1000,New,50,1,1,False,5,False,Brussels,Rue d'Argent,4,2026,,,,,,,
4.4268361,50.8446902,Rent,1350,Appartment,Flat,27466,1200,Excellent,90,2,1,True,,False,Brussels,Avenue Paul Hymans,6,,,24716,,,,,
4.346871,50.854176,Rent,1785,Appartment,GroundFloor,46612,1000,Fully renovated,64,1,,,,True,Brussels,"Quai à la Houille,",10,,,,,,,,
4.3884249,50.804518,Rent,1490,Appartment,Flat,39111,1050,Normal,100,3,1,,,,Brussels,AVENUE DU DERBY,31,,,,,,,,
4.3471979,50.8401418,Rent,8413,Appartment,Flat,48967,1000,Excellent,98,3,3,True,,True,Brussels,Rue du Miroir,7,,From 18/05/2026,,,,,,
4.3742058,50.8460391,Rent,4810,Appartment,Flat,48967,1000,Excellent,55,1,1,True,,True,Brussels,Rue de Spa,14,,From 14/09/2026,,,,,,
4.3615283,50.827294,Rent,9388,Appartment,Flat,48967,1050,Excellent,80,2,2,True,,True,Brussels,Rue de Livourne,97,,From 15/07/2026,,,,,,
4.3166667,50.8,Rent,1400,Appartment,GroundFloor,27620,1190,Fully renovated,91,3,1,,,,Brussels,,,,Negotiable,296,,,,,
4.346871,50.854176,Rent,1250,Appartment,GroundFloor,46612,1000,Fully renovated,29,1,,,,True,Brussels,"Quai à la Houille,",10,,,,,,,,
4.3742058,50.8460391,Rent,7037,Appartment,Flat,48967,1000,Excellent,62,1,1,True,,True,Brussels,Rue de Spa,14,,From 31/08/2026,,,,,,
4.377168,50.84568,Rent,1700,Appartment,Flat,43099,1000,Normal,90,1,1,False,18,True,Brussels,Rue Stevin,46,1910,,,,,,,
4.3471153,50.8462619,Rent,1400,Appartment,Flat,49251,1000,,30,,,,,,Brussels,Boulevard Anspach Brussels,,,,,False,,,,
4.41361,50.83595,Rent,3000,Appartment,Flat,33267,1150,New,155,3,1,True,25,,Brussels,AVENUE DE TERVUEREN,251,2024,From 30/06/2026,,,,,1,
4.3355078,50.8689361,Rent,1100,Appartment,Flat,40213,1090,New,84,2,1,False,4,False,Brussels,Avenue Charles Woeste,296,2018,From 21/10/2024,,,,,,
4.3828598,50.8490692,Rent,3200,Appartment,Triplex,33417,1000,Excellent,190,3,3,,,False,Brussels,Rue de Gravelines,71,,,,,,90,,False
4.4293434,50.8211945,Rent,1550,Appartment,Flat,43157,1160,Excellent,105,2,1,True,10,False,Brussels,Avenue des Nénuphars,19,1965,Immediately,,,,,,False
4.4422023,50.8528019,Rent,1080,Appartment,Flat,46472,1200,,,1,,,,True,Brussels,Rue Neerveld Sint-Lambrechts-Woluwe,,,From 17/06/2026,,,,,,
4.4422023,50.8528019,Rent,1080,Appartment,Flat,46472,1200,,,1,,,,True,Brussels,Rue Neerveld Sint-Lambrechts-Woluwe,,,From 17/06/2026,,,,,,
4.3615283,50.827294,Rent,9034,Appartment,Flat,48967,1050,Excellent,80,2,2,True,,True,Brussels,Rue de Livourne,97,,From 22/10/2026,,,,,,
4.4422023,50.8528019,Rent,1080,Appartment,Flat,46472,1200,,,1,,,,True,Brussels,Rue Neerveld Sint-Lambrechts-Woluwe,,,From 17/06/2026,,,,,,
4.4422023,50.8528019,Rent,1080,Appartment,Flat,46472,1200,,,1,,,,True,Brussels,Rue Neerveld Sint-Lambrechts-Woluwe,,,From 25/06/2026,,,,,,
4.3640004,50.8365339,Rent,900,Appartment,Flat,28997,1050,Excellent,50,1,1,False,,False,Brussels,Rue Francart,13,2030,,11750,,,,,False
4.4422023,50.8528019,Rent,1080,Appartment,Flat,46472,1200,,,1,,,,True,Brussels,Rue Neerveld Sint-Lambrechts-Woluwe,,,From 03/07/2026,,,,,,
4.3471153,50.8462619,Rent,1850,Appartment,Flat,49251,1000,,45,,,,,,Brussels,Boulevard Anspach Brussels,,,,,False,,,,
4.3608461,50.828417,Rent,7976,Appartment,Flat,48967,1000,Excellent,80,2,2,True,,True,Brussels,Rue Defacqz,22,,From 10/10/2026,,,,,,
4.4422023,50.8528019,Rent,1110,Appartment,Flat,46472,1200,,,1,,,,True,Brussels,Rue Neerveld Sint-Lambrechts-Woluwe,,,From 17/06/2026,,,,,,
4.4422023,50.8528019,Rent,1110,Appartment,Flat,46472,1200,,,1,,,,True,Brussels,Rue Neerveld Sint-Lambrechts-Woluwe,,,From 17/06/2026,,,,,,
4.3471153,50.8462619,Rent,1400,Appartment,Flat,49251,1000,,30,,,,,,Brussels,Boulevard Anspach Brussels,,,,,False,,,,
4.4422023,50.8528019,Rent,1080,Appartment,Flat,46472,1200,,,1,,,,True,Brussels,Rue Neerveld Sint-Lambrechts-Woluwe,,,From 17/06/2026,,,,,,
4.3612132,50.832722,Rent,1150,Appartment,Flat,27452,1050,,65,1,1,,,,Brussels,Rue Isidore Verheyden,9,,From 15/06/2026,,,,,,
4.3881294,50.8148234,Rent,2050,Appartment,Duplex,46669,1050,New,111,3,2,False,8,False,Brussels,Avenue Général Médecin Derache,92,2026,Immediately,,,,,,False
4.3465317,50.8569283,Rent,1360,Appartment,Flat,46472,1000,,,,,,,True,Brussels,Boulevard de Dixmude Brussels,,,From 01/08/2026,,False,,,,
4.3527378,50.8522184,Rent,1100,Appartment,GroundFloor,40493,1000,,67,1,1,True,70,False,Brussels,Rue des Hirondelles,17,,,,,,,,
4.3589075,50.8516301,Rent,1180,Appartment,Flat,40493,1000,Normal,76,1,1,False,10,False,Brussels,Rue du Marais,66,,,,,,,,
4.3515499,50.8427501,Rent,1450,Appartment,GroundFloor,27209,1000,Excellent,74,1,1,True,,False,Brussels,,,1933,Immediately,,,,,,False
4.363986,50.8322415,Rent,1600,Appartment,Flat,46472,1050,,,,,,,True,Brussels,Rue de l'Arbre Bénit Elsene,,,From 03/07/2026,,False,,,,
4.3632406,50.8371547,Rent,1350,Appartment,Flat,46472,1050,,,,,,,True,Brussels,Chaussée de Wavre Elsene,,,From 16/06/2026,,False,,,,
4.3018031,50.8448801,Rent,3500,House,House,46472,1070,,,,,,,True,Brussels,Rue Romanie Van Dyck Anderlecht,,,From 13/07/2026,,False,230,,,
4.3328679,50.8265994,Rent,1050,Appartment,Flat,46472,1190,,,,,,,True,Brussels,Rue du Croissant Vorst,,,From 17/06/2026,,False,,,,
4.3693282,50.8312917,Rent,790,Appartment,Flat,28997,1050,Excellent,29,1,1,False,,False,Brussels,Maes,14,1950,Immediately,,,,,,False
4.3333333,50.8,Rent,3200,House,House,39905,1180,Excellent,227,3,3,False,83,False,Brussels,,,1980,Immediately,55529,,806,10,1,
4.3616721,50.8098091,Rent,1750,Appartment,Flat,42363,1180,Normal,100,3,2,True,,False,Brussels,Avenue Montjoie,145,,Immediately,,,,,,
4.3355078,50.8689361,Rent,790,Appartment,FlatStudio,40213,1090,Excellent,39,,1,False,2,False,Brussels,Avenue Charles Woeste,296,2018,From 20/09/2024,,,,,,
4.4367001,50.8417348,Rent,2000,Appartment,Flat,27466,1200,Excellent,124,3,2,True,35,False,Brussels,Boulevard de la Woluwe,60,2020,,5734,True,,,,False
4.3355078,50.8689361,Rent,790,Appartment,FlatStudio,40213,1090,Normal,40,,1,False,,False,Brussels,Avenue Charles Woeste,296,2018,From 08/10/2024,,,,,,
4.3333333,50.8,Rent,3200,House,House,43157,1180,Normal,204,3,3,False,90,False,Brussels,,,,,55529,,227,27,1,
4.3704657,50.8537715,Rent,895,Appartment,Flat,29033,1210,Fully renovated,35,1,1,False,,False,Brussels,,,1968,Immediately,,,,,,False
4.3658093,50.8314876,Rent,1590,Appartment,Duplex,42479,1050,Excellent,120,1,1,False,50,True,Brussels,Rue de la Croix,29,1923,,82692,,,,,
4.3501714,50.8291899,Rent,1700,Appartment,Duplex,47446,1060,Excellent,110,2,1,,8,,Brussels,Rue de la Victoire,122,,,,,,,,
4.3766927,50.8235717,Rent,1700,Appartment,Flat,39905,1050,Excellent,110,2,2,True,6,False,Brussels,,,1910,Immediately,19902,,,,,
4.3509396,50.8548904,Rent,900,Appartment,FlatStudio,44165,1000,Normal,37,0,,True,,,Brussels,Rue du Canal,29,2019,Immediately,,,,,,
4.3473177,50.8547054,Rent,1000,Appartment,Flat,39656,1000,Excellent,55,1,1,False,,True,Brussels,Rue du Canal,99,,,,,,,,
4.3766927,50.8235717,Rent,1500,Appartment,Flat,28383,1050,Excellent,100,2,,False,,,Brussels,,,1890,,,,,22,,
4.34134,50.82944,Rent,950,Appartment,Flat,47312,1060,Normal,48,1,1,,,,Brussels,RUE DETHY,48,,Immediately,,,,,,
4.3644432,50.8932039,Rent,1000,Appartment,Flat,46371,1020,Fully renovated,56,1,,False,22,False,Brussels,Avenue des Croix du Feu,203,1937,Immediately,,,,,,
4.4677306,50.8400327,Rent,1450,Appartment,Flat,42479,1150,Fully renovated,140,2,2,True,,False,Brussels,Rue d'Argile,25,2008,,3956,,,,,False
4.4023652,50.8400229,Rent,1350,Appartment,Penthouse,48162,1040,Excellent,62,1,1,True,10,True,Brussels,rue des Ménapiens,31,1961,,16959,,,,,
4.4705813,50.8385089,Rent,2980,House,House,42479,1150,Fully renovated,207,5,2,False,20,False,Brussels,Clos de l'Argiliere,10,1986,,53674,,600,450,,
4.3766927,50.8235717,Rent,2300,Appartment,Flat,28383,1050,,,2,1,False,,,Brussels,,,,From 01/08/2026,,,,,,
4.4239947,50.8387814,Rent,3950,House,MasterHouse,46535,1150,,280,4,2,,,,Brussels,Avenue du Val d'Or,97,1932,,,,250,125,,
4.3330787,50.7842296,Rent,1325,Appartment,Flat,42479,1180,New,93,2,1,True,10,False,Brussels,Rue des Bigarreaux,11,2019,,4412,True,,,,
4.4329851,50.8381484,Rent,3000,Appartment,Flat,28383,1150,Excellent,175,3,2,True,16,,Brussels,,,2007,From 15/07/2026,,,,,,
4.37253,50.81865,Rent,2500,House,House,48985,1000,,120,1,1,,,True,Brussels,ALLÉE DU CLOÎTRE,31,2011,From 26/08/2026,,,,,1,
4.3333333,50.8,Rent,1250,Appartment,Flat,48985,1180,Excellent,78,1,1,,,,Brussels,,,,From 30/06/2026,,,,,,
4.4072811,50.8173926,Rent,1150,Appartment,Flat,44165,1160,Normal,70,1,1,True,,False,Brussels,Avenue Ginette Javaux,26,2005,Immediately,,False,,,,
4.399615,50.874464,Rent,1150,Appartment,Flat,28156,1140,,115,3,1,,2,,Brussels,,,,From 01/07/2026,,,,,1,
4.423892,50.842365,Rent,975,Appartment,Flat,28383,1200,Excellent,61,1,1,False,,,Brussels,,,,,,,,,,
4.37253,50.81865,Rent,2500,House,House,48985,1050,,120,1,1,,,True,Brussels,ALLÉE DU CLOÎTRE,31,2011,From 26/08/2026,,,,,1,
4.4139451,50.8344084,Rent,1290,Appartment,Flat,42479,1040,Excellent,48,1,1,False,,True,Brussels,Rue du Collège Saint Michel,0,1935,,10089,,,,,False
4.3941794,50.8756915,Rent,1100,Appartment,Flat,39656,1140,Normal,68,1,1,False,2,False,Brussels,Rue Willebrord Van Perck,2,1960,,22357,,,,,False
4.4015283,50.8313901,Rent,1750,Appartment,Triplex,40587,1040,Normal,180,2,1,,4,True,Brussels,Rue Aviateur Thieffry,24,,,,,,145,,
4.3851987,50.8376782,Rent,1745,Appartment,Flat,46535,1040,Normal,110,2,2,,,False,Brussels,Rue du Cornet,75,,,,,,,,
4.3766927,50.8235717,Rent,1470,Appartment,Flat,48985,1050,Normal,108,1,1,True,,True,Brussels,,,1960,From 31/07/2026,,,,,,
4.414715,50.800919,Rent,2300,House,House,48985,1170,Normal,245,4,,,,,Brussels,,,1960,Immediately,,,150,70,1,
4.34202,50.80815,Rent,3500,House,House,48985,1180,Excellent,262,3,,,,,Brussels,AVENUE HENRI PIRENNE,10,1937,Immediately,,,,,,
4.354441,50.8306377,Rent,13500,House,House,39656,1060,Excellent,800,10,9,True,45,True,Brussels,Rue de la Source,91,1891,Immediately,229609,,542,290,,False
4.3766927,50.8235717,Rent,2700,Appartment,Flat,48985,1050,Normal,167,2,,True,17,,Brussels,,,1960,Immediately,,,,,,
4.3333333,50.8,Rent,3750,House,House,48985,1180,Excellent,330,4,1,,,,Brussels,,,1890,Negotiable,,,,,,
4.3402184,50.8301436,Rent,2500,Appartment,Flat,48985,1060,,140,3,1,True,3,,Brussels,,,,Immediately,,,,,,
4.409693,50.8122254,Rent,1200,Appartment,Flat,40587,1170,Normal,86,2,1,,9,False,Brussels,Rue des Pecheries,79,1979,Immediately,,,,,,
4.423892,50.842365,Rent,725,Appartment,Flat,28383,1200,Normal,25,,1,False,,,Brussels,,,1970,,,,,,,
4.3802878,50.8577534,Rent,480,Appartment,Flat,27646,1030,Normal,190,5,2,False,,False,Brussels,Rue Monrose,23,,Immediately,,,,,,
4.3402184,50.8301436,Rent,5600,House,House,48985,1060,Excellent,573,6,4,,,,Brussels,,,1910,Negotiable,,,,,1,
4.3402184,50.8301436,Rent,1700,Appartment,Flat,48985,1060,Normal,100,2,1,True,,True,Brussels,,,2011,From 19/07/2026,,,,,1,
4.35315,50.84565,Rent,1000,Appartment,Flat,47579,1000,Excellent,45,1,1,,,,Brussels,IMPASSE DE LA POUPÉE,4,1850,,,,,,,
4.3333333,50.8,Rent,2250,Appartment,Flat,48985,1180,Normal,145,3,1,True,14,,Brussels,,,1973,From 30/06/2026,,,,,2,
4.399615,50.874464,Rent,950,Appartment,Flat,28156,1140,,70,,1,,40,,Brussels,,,,,,,,,,
4.37727,50.86744,Rent,870,Appartment,Flat,40310,1030,,60,1,,False,,False,Brussels,,,1930,From 01/08/2026,,,,,,
4.3784141,50.8572513,Rent,1240,Appartment,Flat,48162,1030,Excellent,98,2,1,True,,False,Brussels,Avenue Paul Deschanel,158,,,23787,,,,,False
4.3402184,50.8301436,Rent,2100,Appartment,Flat,48985,1060,,146,2,2,True,,,Brussels,,,2000,Immediately,,,,,,
4.3523248,50.845105,Rent,1100,Appartment,Flat,43157,1000,Excellent,70,1,1,True,,False,Brussels,Rue de la Violette,35,2001,,,,,,1,False
4.3898903,50.8306103,Rent,780,House,House,46472,1040,,,,,,,,Brussels,Chaussée de Wavre Etterbeek,,,From 01/07/2026,,,20,,,
4.401574,50.8495463,Rent,4172,Appartment,Flat,48967,1030,Excellent,80,80,1,True,,True,Brussels,Boulevard Auguste Reyers,137,,From 04/07/2026,,,,,,
4.3333333,50.8,Rent,1500,Appartment,Flat,43157,1180,Normal,79,2,1,True,7,False,Brussels,,,2019,,3815,,,,1,False
4.399615,50.874464,Rent,1150,Appartment,Flat,29033,1140,Excellent,50,1,1,False,,True,Brussels,,,1930,Immediately,22886,,,,,
4.3564455,50.8269761,Rent,1450,Appartment,Flat,46622,1060,Normal,75,1,1,False,2,True,Brussels,Rue Tasson-Snel,25,,Immediately,,,,,,
4.4140981,50.849598,Rent,1500,Appartment,Flat,42948,1200,Normal,130,3,2,True,6,False,Brussels,Avenue de Janvier,38,,,17759,,,,,
4.3356138,50.8200164,Rent,2450,Appartment,Flat,46622,1190,Excellent,151,3,1,False,15,,Brussels,Avenue Besme,14,,Immediately,,,,,,
4.4107544,50.8346866,Rent,2100,Appartment,Flat,43157,1150,Excellent,110,3,2,True,6,False,Brussels,Rue Maurice Liétart,16,2007,,12423,,,,,
4.3612819,50.8484243,Rent,1050,Appartment,FlatStudio,44760,1000,New,34,0,1,True,,False,Brussels,Rue de ligne,5,2023,,,,,,,
4.3592215,50.8182602,Rent,1500,Appartment,Flat,39290,1050,,80,2,1,,6,,Brussels,Rue Camille Lemonnier,39,,From 08/06/2026,,,,,,
4.42703,50.8176,Rent,1680,Appartment,Flat,33267,1160,Excellent,100,2,1,True,26,,Brussels,BOULEVARD DU SOUVERAIN,193,2020,From 06/09/2026,,,,,,
4.3402184,50.8301436,Rent,2100,Appartment,Flat,43157,1060,Normal,115,2,2,True,20,True,Brussels,,,1960,,24741,,,,,False
4.3406201,50.8111329,Rent,3000,House,House,49245,1180,Fully renovated,250,5,2,,11,,Brussels,avenue Coghen,88,1917,Negotiable,,,200,82,,
4.3778,50.85666,Rent,1350,Appartment,Flat,46442,1030,Normal,116,2,1,,2,,Brussels,AVENUE PAUL DESCHANEL,203,1966,Immediately,,True,,,,
4.3998213,50.8612165,Rent,1300,Appartment,Flat,43157,1030,Excellent,95,2,1,True,5,False,Brussels,Avenue des Jardins,54,1965,,,,,,1,False
4.4212592,50.8233781,Rent,3250,House,House,43157,1150,New,300,5,4,False,,False,Brussels,Avenue des Merles,43,1960,,60601,,,,2,
4.3402184,50.8301436,Rent,1270,Appartment,Flat,43157,1060,Normal,82,1,1,False,3,False,Brussels,,,1915,,14021,,,,,
4.42703,50.8176,Rent,1480,Appartment,Flat,33267,1160,New,85,2,1,True,5,,Brussels,BOULEVARD DU SOUVERAIN,193,2020,From 30/06/2026,,,,,,
4.3846785,50.848424,Rent,850,Appartment,FlatStudio,40457,1000,Normal,25,0,1,True,,,Brussels,Avenue de la Brabançonne,18,,Immediately,,,,,,
4.320125,50.8148542,Rent,2250,Appartment,Flat,46472,1190,,,,,,,True,Brussels,Place Nelson Mandela Vorst,,,From 15/07/2026,,False,,,,
4.373082,50.8216073,Rent,3850,Appartment,GroundFloor,27209,1050,Excellent,172,3,3,True,,True,Brussels,Rue de Belle-Vue,2,1968,Immediately,,,,160,,
4.4166624,50.8117478,Rent,1800,Appartment,Flat,46605,1170,Normal,103,3,1,True,10,False,Brussels,Avenue des Gerfauts,6,1966,,,,,,,
